Variable,Description
   SVBENZAPYU ,RC-BENZODIAZEPINE SEDATIVES - ANY PAST YEAR USE
   TRIAPDAPYU ,RC-TRIAZOLAM PRODUCTS - ANY PAST YEAR USE
   TEMAPDAPYU ,RC-TEMAZEPAM PRODUCTS - ANY PAST YEAR USE
   FLURPDAPYU ,RC-FLURAZEPAM - ANY PAST YEAR USE
   BARBITAPYU ,RC-BARBITURATES - ANY PAST YEAR USE
   SEDOTANYR2 ,RC-OTHER SEDATIVE - ANY PAST YEAR USE
   BENZOSAPYU ,RC-ANY BENZODIAZEPINES - ANY PAST YEAR USE
   HYDCPDPYMU ,RC-HYDROCODONE PRODUCTS - PAST YEAR MISUSE
   OXCOPDPYMU ,RC-OXYCODONE PRODUCTS - PAST YEAR MISUSE
   TRAMPDPYMU ,RC-TRAMADOL PRODUCTS - PAST YEAR MISUSE
   CODEPDPYMU ,RC-CODEINE PRODUCTS - PAST YEAR MISUSE
   MORPPDPYMU ,RC-MORPHINE PRODUCTS - PAST YEAR MISUSE
   FENTPDPYMU ,RC-FENTANYL PRODUCTS - PAST YEAR MISUSE
   BUPRPDPYMU ,RC-BUPRENORPHINE PRODUCTS - PAST YEAR MISUSE
   OXYMPDPYMU ,RC-OXYMORPHONE PRODUCTS - PAST YEAR MISUSE
   DEMEPDPYMU ,RC-DEMEROL PRODUCTS - PAST YEAR MISUSE
   HYDMPDPYMU ,RC-HYDROMORPHONE PRODUCTS - PAST YEAR MISUSE
   MTDNPDPYMU ,RC-METHADONE PRODUCTS - PAST YEAR MISUSE
   PNROTHPYMU2 ,RC-OTHER PAIN RELIEVER PRODUCTS - PAST YEAR MISUSE
   TRBENZPYMU ,RC-BENZODIAZEPINE TRANQUILIZERS - PAST YEAR MISUSE
   ALPRPDPYMU ,RC-ALPRAZOLAM PRODUCTS - PAST YEAR MISUSE
   LORAPDPYMU ,RC-LORAZEPAM PRODUCTS - PAST YEAR MISUSE
   CLONPDPYMU ,RC-CLONAZEPAM PRODUCTS - PAST YEAR MISUSE
   DIAZPDPYMU ,RC-DIAZEPAM PRODUCTS - PAST YEAR MISUSE
   MUSRLXPYMU ,RC-MUSCLE RELAXANTS - PAST YEAR MISUSE
   CYCLPDPYMU ,RC-CYCLOBENZAPRINE PRODUCTS - PAST YEAR MISUSE
   SOMAPDPYMU ,RC-SOMA PRODUCTS - PAST YEAR MISUSE
   TRQOTHPYMU2 ,RC-OTHER TRANQUILIZER PRODUCTS - PAST YEAR MISUSE
   AMMEPDPYMU ,RC-AMPHETAMINE OR METHYLPHENIDATE PRODS - PAST YEAR MISUSE
   AMPHETPYMU ,RC-AMPHETAMINE - PAST YEAR MISUSE
   METHPDPYMU ,RC-METHYLPHENIDATE PRODUCTS - PAST YEAR MISUSE
   ANOSTMPYMU ,RC-ANORECTIC STIMULANTS - PAST YEAR MISUSE
   PROVPDPYMU ,RC-PROVIGIL PRODUCTS- PAST YEAR MISUSE
   STMOTHPYMU2 ,RC-OTHER STIMULANT PRODUCTS - PAST YEAR MISUSE
   ZOLPPDPYMU ,RC-ZOLPIDEM PRODUCTS - PAST YEAR MISUSE
   ESZOPDPYMU ,RC-ESZOPICLONE PRODUCTS - PAST YEAR MISUSE
   SVBENZPYMU ,RC-BENZODIAZEPINE SEDATIVES - PAST YEAR MISUSE
   SEDOTHPYMU2 ,RC-OTHER SEDATIVE PRODUCTS - PAST YEAR MISUSE
   BENZOSPYMU ,RC-ANY BENZODIAZEPINES - PAST YEAR MISUSE
   ALCYDAYS ,RC-# OF DAYS USED ALCOHOL IN PAST YEAR
   MRJYDAYS ,RC-# OF DAYS USED MARIJUANA IN PAST YEAR
   COCYDAYS ,RC-# OF DAYS USED COCAINE IN PAST YEAR
   CRKYDAYS ,RC-# OF DAYS USED CRACK IN PAST YEAR
   HERYDAYS ,RC-# OF DAYS USED HEROIN IN PAST YEAR
   HALLNDAYYR ,RC-# OF DAYS USED HALLUCINOGENS IN PAST YEAR
   INHNDAYYR ,RC-# OF DAYS USED INHALANTS IN PAST YEAR
   METHNDAYYR ,RC-# OF DAYS USED METHAMPHETAMINE IN PAST YEAR
   CIGMDAYS ,RC-# OF DAYS USED CIGARETTES IN PAST MONTH
   CGRMDAYS ,RC-# OF DAYS USED CIGARS IN PAST MONTH
   SMKLSMDAYS ,RC-# OF DAYS USED SMOKELESS TOBACCO IN PAST MONTH
   ALCMDAYS ,RC-# OF DAYS USED ALCOHOL IN PAST MONTH
   MRJMDAYS ,RC-# OF DAYS USED MARIJUANA IN PAST MONTH
   COCMDAYS ,RC-# OF DAYS USED COCAINE IN PAST MONTH
   CRKMDAYS ,RC-# OF DAYS USED CRACK IN PAST MONTH
   HERMDAYS ,RC-# OF DAYS USED HEROIN IN PAST MONTH
   HALLNDAYPM ,RC-# OF DAYS USED HALLUCINOGENS IN PAST MONTH
   INHNDAYPM ,RC-# OF DAYS USED INHALANTS IN PAST MONTH
   METHNDAYPM ,RC-# OF DAYS USED METHAMPHETAMINE IN PAST MONTH
   PNRNDAYPM ,RC-# OF DAYS MISUSED PAIN RELIEVERS IN PAST MONTH
   TRQNDAYPM ,RC-# OF DAYS MISUSED TRANQUILIZERS IN PAST MONTH
   STMNDAYPM ,RC-# OF DAYS MISUSED STIMULANTS IN PAST MONTH
   SEDNDAYPM ,RC-# OF DAYS MISUSED SEDATIVES IN PAST MONTH
   BNGDRMDAYS ,RC-# OF DAYS BINGE USED ALCOHOL IN PAST MONTH
   CIGPDAY ,RC-# OF CIGARETTES SMOKED PER DAY AMONG DAILY SMOKERS
   CIG1PACK ,RC-SMKED 1+ PCK OF CIGS PER DAY AMNG DLY SMKERS (1/0)
   CIGAVGD ,RC-AVG NUMBER OF CIGARETTES SMOKED PER DAY
   CIGAVGM ,RC-NUMBER OF CIGARETTES SMOKED PER USER IN PAST MONTH
   ALCNUMDKPM ,RC-NUMBER OF ALC BEVS DRANK PER USER IN PAST MONTH
   FUCIG18 ,RC-FIRST USED CIGARETTES PRIOR TO AGE 18
   FUCIG21 ,RC-FIRST USED CIGARETTES PRIOR TO AGE 21
   FUCD218 ,RC-FIRST USED CIGARETTES DAILY PRIOR TO AGE 18
   FUCD221 ,RC-FIRST USED CIGARETTES DAILY PRIOR TO AGE 21
   FUCGR18 ,RC-FIRST USED CIGARS PRIOR TO AGE 18
   FUCGR21 ,RC-FIRST USED CIGARS PRIOR TO AGE 21
   FUSMKLSS18 ,RC-FIRST USED SMOKELESS TOBACCO PRIOR TO AGE 18
   FUSMKLSS21 ,RC-FIRST USED SMOKELESS TOBACCO PRIOR TO AGE 21
   FUALC18 ,RC-FIRST USED ALCOHOL PRIOR TO AGE 18
   FUALC21 ,RC-FIRST USED ALCOHOL PRIOR TO AGE 21
   FUMJ18 ,RC-FIRST USED MARIJUANA PRIOR TO AGE 18
   FUMJ21 ,RC-FIRST USED MARIJUANA PRIOR TO AGE 21
   FUCOC18 ,RC-FIRST USED COCAINE PRIOR TO AGE 18
   FUCOC21 ,RC-FIRST USED COCAINE PRIOR TO AGE 21
   FUCRK18 ,RC-FIRST USED CRACK PRIOR TO AGE 18
   FUCRK21 ,RC-FIRST USED CRACK PRIOR TO AGE 21
   FUHER18 ,RC-FIRST USED HEROIN PRIOR TO AGE 18
   FUHER21 ,RC-FIRST USED HEROIN PRIOR TO AGE 21
   FUHALLUC18 ,RC-FIRST USED HALLUCINOGENS PRIOR TO AGE 18
   FUHALLUC21 ,RC-FIRST USED HALLUCINOGENS PRIOR TO AGE 21
   FULSD18 ,RC-FIRST USED LSD PRIOR TO AGE 18
   FULSD21 ,RC-FIRST USED LSD PRIOR TO AGE 21
   FUPCP18 ,RC-FIRST USED PCP PRIOR TO AGE 18
   FUPCP21 ,RC-FIRST USED PCP PRIOR TO AGE 21
   FUECSTMO18 ,RC-FIRST USED ECSTASY PRIOR TO AGE 18
   FUECSTMO21 ,RC-FIRST USED ECSTASY PRIOR TO AGE 21
   FUINHAL18 ,RC-FIRST USED INHALANTS PRIOR TO AGE 18
   FUINHAL21 ,RC-FIRST USED INHALANTS PRIOR TO AGE 21
   FUMETHAM18 ,RC-FIRST USED METHAMPHETAMINE PRIOR TO AGE 18
   FUMETHAM21 ,RC-FIRST USED METHAMPHETAMINE PRIOR TO AGE 21
   FUPNRNM18 ,RC-FIRST MISUSED PAIN RELIEVERS PRIOR TO AGE 18
   FUPNRNM21 ,RC-FIRST MISUSED PAIN RELIEVERS PRIOR TO AGE 21
   FUTRQNM18 ,RC-FIRST MISUSED TRANQUILIZERS PRIOR TO AGE 18
   FUTRQNM21 ,RC-FIRST MISUSED TRANQUILIZERS PRIOR TO AGE 21
   FUSTMNM18 ,RC-FIRST MISUSED STIMULANTS PRIOR TO AGE 18
   FUSTMNM21 ,RC-FIRST MISUSED STIMULANTS PRIOR TO AGE 21
   FUSEDNM18 ,RC-FIRST MISUSED SEDATIVES PRIOR TO AGE 18
   FUSEDNM21 ,RC-FIRST MISUSED SEDATIVES PRIOR TO AGE 21
   PNRMAINRSN ,RC-MAIN REASON FOR MISUSING PAIN RELIEVERS LAST EPISODE
   TRQMAINRSN ,RC-MAIN REASON FOR MISUSING TRANQUILIZERS LAST EPISODE
   STMMAINRSN ,RC-MAIN REASON FOR MISUSING STIMULANTS LAST EPISODE
   SEDMAINRSN ,RC-MAIN REASON FOR MISUSING SEDATIVES LAST EPISODE
   SRCPNRNM2 ,RC-SOURCE OF PAIN RELIEVERS FOR LAST MISUSE
   SRCTRQNM2 ,RC-SOURCE OF TRANQUILIZERS FOR LAST MISUSE
   SRCSTMNM2 ,RC-SOURCE OF STIMULANTS FOR LAST MISUSE
   SRCSEDNM2 ,RC-SOURCE OF SEDATIVES FOR LAST MISUSE
   SRCFRPNRNM ,RC-SOURCE OF FRIEND/RELATIVE PAIN RELIEVERS FOR LAST MISUSE
   SRCFRTRQNM ,RC-SOURCE OF FRIEND/RELATIVE TRANQUILIZERS FOR LAST MISUSE
   SRCFRSTMNM ,RC-SOURCE OF FRIEND/RELATIVE STIMULANTS FOR LAST MISUSE
   SRCFRSEDNM ,RC-SOURCE OF FRIEND/RELATIVE SEDATIVES FOR LAST MISUSE
   SRCCLFRPNR ,RC-COLLAPSED SOURCE OF FRND/REL PAIN RLVRS FOR LAST MISUSE
   SRCCLFRTRQ ,RC-COLLAPSED SOURCE OF FRND/REL TRANQLZRS FOR LAST MISUSE
   SRCCLFRSTM ,RC-COLLAPSED SOURCE OF FRND/REL STIMULANTS FOR LAST MISUSE
   SRCCLFRSED ,RC-COLLAPSED SOURCE OF FRND/REL SEDATIVES FOR LAST MISUSE
   COLDMEDS ,TAKEN A NONPRESCRIPTION COUGH MED TO GET HIGH
   COLDREC ,TIME SINCE LAST USED COUGH/COLD MED
   COLDYR1 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 1
   COLDYR2 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 2
   COLDYR3 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 3
   COLDYR4 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 4
   COLDYR5 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 5
   OTCFLAG ,INCONSISTENCY FLAG FOR REPORT OF OTC COLD MEDS
   GHB ,EVER USED GHB
   GHBREC ,TIME SINCE LAST USED GHB
   COCNEEDL ,EVER USED NEEDLE TO INJECT COCAINE
   CONDLREC ,TIME SINCE LAST USED NEEDLE TO INJECT COCAINE
   HERSMOKE ,EVER SMOKED HEROIN
   HRSMKREC ,TIME SINCE LAST SMOKED HEROIN
   HERSNIFF ,EVER SNIFFED HEROIN
   HRSNFREC ,TIME SINCE LAST SNIFFED HEROIN
   HERNEEDL ,EVER USED NEEDLE TO INJECT HEROIN
   HEOTSMK ,HOW USED HEROIN: SMOKED IT
   HEOTSNF ,HOW USED HEROIN: SNIFFED IT
   HEOTNDL ,HOW USED HEROIN: INJECTED IT WITH A NEEDLE
   HEOTOTH ,HOW USED HEROIN: SOME OTHER WAY
   HEOTSP ,HOW USED HEROIN: SPECIFY
   HRNDLREC ,TIME SINCE LAST USED NEEDLE TO INJECT HEROIN
   METHNEEDL ,EVER USED NEEDLE TO INJECT METHAMPHETAMINE
   METHNDLRC ,TIME SINCE LAST USED NEEDLE TO INJECT METH
   OTDGNEDL ,EVER USED NEEDLE TO INJECT ANY OTHER DRUG
   OTDGNDLA ,OTHER DRUG INJECTED - SPECIFY 1
   OTDGNDLB ,OTHER DRUG INJECTED - SPECIFY 2
   OTDGNDLC ,OTHER DRUG INJECTED - SPECIFY 3
   OTDGNDLD ,OTHER DRUG INJECTED - SPECIFY 4
   OTDGNDLE ,OTHER DRUG INJECTED - SPECIFY 5
   OTDGNDLRC ,TIME SINCE LAST USED A NEEDLE TO INJECT OTHER DRUG
   GNNDREUS ,LAST TIME REUSED NEEDLE USED BEFORE
   GNNDLSH1 ,LAST NEEDLE HAD BEEN USED BY SOMEONE ELSE
   GNNDCLEN ,USED BLEACH TO CLEAN LAST NEEDLE BEFORE USE
   GNNDLSH2 ,SOMEONE ELSE USED LAST NEEDLE AFTER YOU
   GNNDGET2 ,HOW DID YOU GET THE NEEDLE LAST TIME
   ANYNDLREC ,RC-MOST RECENT USE OF ANY DRUG WITH A NEEDLE
   CHMNDLREC ,RC-MOST RECENT USE OF COC/HER/METH WITH A NEEDLE
   ANYNEEDL ,RC-EVER USED NEEDLE TO INJECT DRUGS
   NEDHER ,RC-EVER USED A NEEDLE TO INJECT HEROIN
   NEDCOC ,RC-EVER USED A NEEDLE TO INJECT COCAINE
   METHNEEDL2 ,RC-EVER USED NEEDLE TO INJECT METHAMPHETAMINE
   HERSMOK2 ,RC-EVER SMOKED HEROIN
   HERSNIF2 ,RC-EVER SNIFFED HEROIN
   COLDFLGR ,RC-LIFETIME USE OF NON-RX COUGH OR COLD MEDICINES
   COLDYRR ,RC-PAST YEAR USE OF NON-RX COUGH OR COLD MEDICINES
   COLDMONR ,RC-PAST MONTH USE OF NON-RX COUGH OR COLD MEDICINES
   GHBFLGR ,RC-LIFETIME USE OF GHB
   GHBYRR ,RC-PAST YEAR USE OF GHB
   GHBMONR ,RC-PAST MONTH USE OF GHB
   RSKCIGPKD ,RISK SMOKING 1 OR MORE PACKS CIGARETTES PER DAY
   RSKMRJMON ,RISK SMOKING MARIJUANA ONCE A MONTH
   RSKMRJWK ,RISK SMOKING MARIJUANA ONCE OR TWICE A WEEK
   RSKLSDTRY ,RISK TRYING LSD ONCE OR TWICE
   RSKLSDWK ,RISK USING LSD ONCE OR TWICE A WEEK
   RSKHERTRY ,RISK TRYING HEROIN ONCE OR TWICE
   RSKHERWK ,RISK USING HEROIN ONCE OR TWICE A WEEK
   RSKCOCMON ,RISK USING COCAINE ONCE A MONTH
   RSKCOCWK ,RISK USING COCAINE ONCE OR TWICE A WEEK
   RSKBNGDLY ,RISK HAVING 4 OR 5 DRINKS NEARLY EVERY DAY
   RSKBNGWK ,RISK HAVING 5 OR MORE DRINKS ONCE OR TWICE A WEEK
   DIFGETMRJ ,HOW DIFFICULT TO GET MARIJUANA
   DIFGETLSD ,HOW DIFFICULT TO GET LSD
   DIFGETCOC ,HOW DIFFICULT TO GET COCAINE
   DIFGETCRK ,"HOW DIFFICULT TO GET ""CRACK"""
   DIFGETHER ,HOW DIFFICULT TO GET HEROIN
   APPDRGMON ,APPROACHED BY SOMEONE SELLING ILL DRUG PST 30 DYS
   RSKYFQDGR ,GET A REAL KICK OUT OF DOING DANGEROUS THINGS
   RSKYFQTES ,LIKE TO TEST YOURSELF BY DOING RISKY THINGS
   RKFQPBLT ,WEAR A SEATBELT WHEN RIDE FRONT PASS SEAT OF CAR
   RKFQDBLT ,WEAR A SEATBELT WHEN YOU DRIVE A CAR
   GRSKCIGPKD ,RC-GREAT RISK:  SMOKE 1+ PACKS CIGARETTES PER DAY
   GRSKMRJMON ,RC-GREAT RISK:  USE MARIJUANA ONCE A MONTH
   GRSKMRJWK ,RC-GREAT RISK:  USE MARIJUANA 1-2 TIMES PER WEEK
   GRSKCOCMON ,RC-GREAT RISK:  USE COCAINE ONCE A MONTH
   GRSKCOCWK ,RC-GREAT RISK:  USE COCAINE 1-2 TIMES PER WEEK
   GRSKHERTRY ,RC-GREAT RISK:  TRYING HEROIN ONCE OR TWICE
   GRSKHERWK ,RC-GREAT RISK:  USE HEROIN 1-2 TIMES PER WEEK
   GRSKLSDTRY ,RC-GREAT RISK:  TRYING LSD ONCE OR TWICE
   GRSKLSDWK ,RC-GREAT RISK:  USE LSD 1-2 TIMES PER WEEK
   GRSKBNGDLY ,RC-GREAT RISK:  HAVE 4-5 ALC DRINKS PER DAY
   GRSKBNGWK ,RC-GREAT RISK:  HAVE 5+ ALC DRINKS 1-2 TIMES PER WEEK
   DIFOBTMRJ ,RC-MARIJUANA FAIRLY OR VERY EASY TO OBTAIN
   DIFOBTCOC ,RC-COCAINE FAIRLY OR VERY EASY TO OBTAIN
   DIFOBTCRK ,RC-CRACK FAIRLY OR VERY EASY TO OBTAIN
   DIFOBTHER ,RC-HEROIN FAIRLY OR VERY EASY TO OBTAIN
   DIFOBTLSD ,RC-LSD FAIRLY OR VERY EASY TO OBTAIN
   APPDRGMON2 ,RC-APPROACHED BY SOMEONE SELLING DRUGS
   BLNTEVER ,EVER SMOKED CIGAR WITH MARIJUANA IN IT
   BLNTAGE ,AGE WHEN FIRST SMOKED CIGAR WITH MJ IN IT
   BLNTYFU ,YEAR OF FIRST USE OF CIGAR WITH MJ IN IT - RECODE
   BLNTMFU ,MONTH OF FIRST USE OF CIGAR W/MJ IN IT - RECODE
   BLNTREC ,TIME SINCE LAST SMOKED CIGAR WITH MJ IN IT
   BLRECFL2 ,INCONSISTENCY BETW BLNTREC AND INCIDENCE DATA
   BLNT30DY ,# DAYS USED CIGAR WITH MJ IN IT PAST 30 DAYS
   BLNT30C1 ,"BL02/MJ01 DISAGREE, WHICH IS CORRECT"
   BLNT30C2 ,"BL02 AND MJ RECENCY DISAGREE, WHICH IS CORRECT"
   RSNOMRJ ,WHY REPORT EARLIER THAT NEVER USED MJ OR HASHISH
   RSNMRJMO ,WHY REPRT EARLIER NOT USE MJ OR HASH PAST 30 DAYS
   BLNTNOMJ ,SMOKE CIGARS WITH NO MARIJUANA PAST 30 DAYS
   MEDMJYR ,ANY MJ USE RECMDED BY DR IN PAST 12 MONTHS
   MEDMJALL ,ALL MJ USE RECMDED BY DR IN PAST 12 MONTHS
   MEDMJPA2 ,STATE MEDICAL MJ LAW PASSED AT TIME OF INTERVIEW
   CIGIRTBL ,NEED TO SMOKE TO FEEL LESS IRRITABLE
   CIGCRAVE ,"START TO CRAVE CIGS WHEN DON""T SMOKE FOR FEW HRS"
   CIGCRAGP ,"CRAVING OF CIGS LIKE STRONG FORCE CAN""T CONTROL"
   CIGINCTL ,FEEL A SENSE OF CONTROL OVER YOUR SMOKING
   CIGAVOID ,"TEND TO AVOID PLACES THAT DON""T ALLOW SMOKING"
   CIGFNSMK ,HAVE FRIENDS WHO DO NOT SMOKE CIGARETTES
   CIGFNLKE ,"CHOOSE NOT TO BE AROUND FRIENDS WHO DON""T SMOKE"
   CIGPLANE ,RATHER NOT TRAVEL BY AIRPLANE B/C NO SMOKING
   CIGRNOUT ,SOMETIMES WORRY THAT YOU WILL RUN OUT OF CIGS
   CIGREGDY ,SMOKE CIGS FAIRLY REGULARLY THROUGHOUT THE DAY
   CIGREGWK ,SMOKE SAME AMOUNT ON WEEKENDS AS ON WEEKDAYS
   CIGREGNM ,SMOKE SAME NUMBER OF CIGS FROM DAY TO DAY
   CIGNMCHG ,NUMBER OF CIGS SMOKE PER DAY OFTEN CHANGES
   CIGSVLHR ,"HAVE MANY CIGS IN HR, THEN NO CIGS TIL HRS LATER"
   CIGINFLU ,# OF CIGS SMOKE PER DAY INFLUENCED BY OTHER THINGS
   CIGNOINF ,SMOKING NOT AFFECTED BY OTHER THINGS
   CIGINCRS ,AMOUNT OF SMOKING HAS INCR. SINCE STARTED SMOKING
   CIGSATIS ,NEED TO SMOKE A LOT MORE TO BE SATISFIED
   CIGLOTMR ,SMOKE MUCH MORE NOW BEFORE FEEL ANYTHING
   CIGWAKE ,HOW SOON AFTER WAKING DO YOU HAVE YOUR FIRST CIG
   ALCLOTTM ,SPENT MONTH/MORE GETTING/DRNKG ALC PAST 12 MOS
   ALCGTOVR ,MONTH+ SPENT GETTING OVER ALC EFFECTS PST 12 MOS
   ALCLIMIT ,SET LIMITS ON ALCOHOL USE PAST 12 MONTHS
   ALCKPLMT ,ABLE TO KEEP LIMITS OR DRANK MORE PAST 12 MOS
   ALCNDMOR ,NEEDED MORE ALC TO GET SAME EFFECT PST 12 MOS
   ALCLSEFX ,DRNKG SAME AMT ALC HAD LESS EFFECT PAST 12 MOS
   ALCCUTDN ,WANT/TRY TO CUT DOWN/STOP DRNKG PAST 12 MOS
   ALCCUTEV ,ABLE TO CUT/STOP DRNKG EVERY TIME PAST 12 MOS
   ALCCUT1X ,CUT DOWN OR STOP DRNKG AT LEAST ONCE PAST 12 MOS
   ALCWD2SX ,HAD 2+ ALC WITHDRAWAL SYMPTOMS PST 12 MOS
   ALCWDSMT ,HAD 2+ ALC WDRAW SYM AT SAME TIME PST 12 MOS
   ALCEMOPB ,ALC CAUSE PRBS WITH EMOT/NERVES PAST 12 MOS
   ALCEMCTD ,CONTD TO DRINK ALC DESPITE EMOT PRBS
   ALCPHLPB ,ANY PHYS PRBS CAUSED/WORSND BY ALC PST 12 MOS
   ALCPHCTD ,CONTD TO DRINK ALC DESPITE PHYS PRBS
   ALCLSACT ,LESS ACTIVITIES B/C OF ALC USE PAST 12 MOS
   ALCSERPB ,ALC CAUSE SERS PRBS AT HOME/WORK/SCH PST 12 MOS
   ALCPDANG ,DRNK ALC AND DO DANGEROUS ACTIVITIES PST 12 MOS
   ALCLAWTR ,DRNK ALC CAUSE PRBS WITH LAW PAST 12 MOS
   ALCFMFPB ,DRNK ALC CAUSE PRBS W/FAMILY/FRIENDS PST 12 MOS
   ALCFMCTD ,CONTD TO DRINK ALC DESPITE PRBS W/ FAM/FRNDS
   MRJLOTTM ,SPENT MONTH/MORE GETTING/USING MJ PAST 12 MOS
   MRJGTOVR ,MONTH+ SPENT GETTING OVER MJ EFFECTS PST 12 MOS
   MRJLIMIT ,SET LIMITS ON MARIJUANA USE PAST 12 MONTHS
   MRJKPLMT ,ABLE TO KEEP LIMITS OR USE MORE MJ PAST 12 MOS
   MRJNDMOR ,NEEDED MORE MJ TO GET SAME EFFECT PST 12 MOS
   MRJLSEFX ,USING SAME AMT MJ HAD LESS EFFECT PAST 12 MOS
   MRJCUTDN ,WANT/TRY TO CUT DOWN/STOP USING MJ PST 12 MOS
   MRJCUTEV ,ABLE TO CUT/STOP USING MJ EVERY TIME PST 12 MOS
   MRJEMOPB ,MJ CAUSE PRBS WITH EMOT/NERVES PAST 12 MOS
   MRJEMCTD ,CONTD USING MARIJUANA DESPITE EMOT PRBS
   MRJPHLPB ,ANY PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS
   MRJPHCTD ,CONTD TO USE MARIJUANA DESPITE PHYS PRBS
   MRJLSACT ,LESS ACTIVITIES B/C OF MJ USE PAST 12 MOS
   MRJSERPB ,MJ CAUSE SERS PRBS AT HOME/WORK/SCH PST 12 MOS
   MRJPDANG ,USING MJ AND DO DANGEROUS ACTIVITIES PST 12 MOS
   MRJLAWTR ,USING MJ CAUSE PRBS WITH LAW PAST 12 MOS
   MRJFMFPB ,USING MJ CAUSE PRBS W/FAMILY/FRIENDS PST 12 MOS
   MRJFMCTD ,CONTD TO USE MJ DESPITE PRBS W/ FAM/FRNDS
   COCLOTTM ,SPENT MONTH/MORE GETTING/USING COC PAST 12 MOS
   COCGTOVR ,MONTH+ SPENT GETTING OVER COC EFFECTS PST 12 MOS
   COCLIMIT ,SET LIMITS ON COCAINE USE PAST 12 MONTHS
   COCKPLMT ,ABLE TO KEEP LIMITS OR USED MORE COC PST 12 MOS
   COCNDMOR ,NEEDED MORE COC TO GET SAME EFFECT PST 12 MOS
   COCLSEFX ,USING SAME AMT COC HAD LESS EFFECT PAST 12 MOS
   COCCUTDN ,WANT/TRY TO CUT DOWN/STOP USING COC PAST 12 MOS
   COCCUTEV ,ABLE TO CUT/STOP USING COC EVERY TIME PAST 12 MOS
   COCCUT1X ,CUT DOWN/STOP USING COC AT LEAST 1X PST 12 MOS
   COCFLBLU ,"WHEN CUT DOWN ON COC, FELT BLUE PAST 12 MONTHS"
   COCWD2SX ,HAD 2+ COC WITHDRAWAL SYMPTOMS PST 12 MOS
   COCWDSMT ,HAD 2+ COC WDRAW SYM AT SAME TIME PAST 12 MOS
   COCEMOPB ,COC CAUSE PRBS WITH EMOT/NERVES PAST 12 MOS
   COCEMCTD ,CONTD TO USE COC DESPITE EMOT PRBS
   COCPHLPB ,ANY PHYS PRBS CAUSED/WORSND BY COC PST 12 MOS
   COCPHCTD ,CONTD TO USE COC DESPITE PHYS PRBS
   COCLSACT ,LESS ACTIVITIES B/C OF COC USE PAST 12 MOS
   COCSERPB ,COC CAUSE SERS PRBS AT HOME/WORK/SCH PST 12 MOS
   COCPDANG ,USING COC AND DO DANGEROUS ACTIVITIES PST 12 MOS
   COCLAWTR ,USING COC CAUSE PRBS WITH LAW PAST 12 MOS
   COCFMFPB ,USING COC CAUSE PRBS W/FAMILY/FRIENDS PST 12 MOS
   COCFMCTD ,CONTD TO USE COC DESPITE PRBS W/ FAM/FRNDS
   HERLOTTM ,SPENT MON/MORE GETTING/USING HEROIN PST 12 MOS
   HERGTOVR ,MONTH+ SPENT GETTING OVR HEROIN EFFECTS PST 12 MO
   HERLIMIT ,SET LIMITS ON HEROIN USE PAST 12 MONTHS
   HERKPLMT ,ABLE TO KEEP LIMT OR USE MORE HEROIN PST 12 MOS
   HERNDMOR ,NEEDED MORE HEROIN TO GET SME EFFECT PST 12 MOS
   HERLSEFX ,USING SME AMT HEROIN HAD LESS EFFECT PST 12 MOS
   HERCUTDN ,WANT/TRY CUT DOWN/STOP USNG HEROIN PST 12 MOS
   HERCUTEV ,ABLE TO CUT/STOP USNG HEROIN EVRY TIME PST 12 MOS
   HERCUT1X ,CUT DOWN/STOP USNG HEROIN AT LEAST 1X PST 12 MOS
   HERWD3SX ,HAD 3+ HEROIN WITHDRAWAL SYMPTOMS PST 12 MOS
   HERWDSMT ,HAD 3+ HEROIN WDRAW SYM SAME TIME PST 12 MOS
   HEREMOPB ,HEROIN CAUSE PRBS W/EMOT/NERVES PAST 12 MOS
   HEREMCTD ,CONTD TO USE HEROIN DESPITE EMOT PRBS
   HERPHLPB ,ANY PHYS PRBS CAUSED/WORSND BY HEROIN PST 12 MOS
   HERPHCTD ,CONTD TO USE HEROIN DESPITE PHYS PRBS
   HERLSACT ,LESS ACTIVITIES B/C OF HEROIN USE PAST 12 MOS
   HERSERPB ,HEROIN CAUSE SER PRB AT HOM/WRK/SCH PST 12 MOS
   HERPDANG ,USING HEROIN & DO DANGEROUS ACTIVS PST 12 MOS
   HERLAWTR ,USING HEROIN CAUSE PRBS WITH LAW PAST 12 MOS
   HERFMFPB ,USING HEROIN CAUSE PRBS W/FAM/FRNDS PST 12 MOS
   HERFMCTD ,CONTD TO USE HEROIN DESPITE PRBS W/FAM/FRNDS
   HALULOTTM ,SPENT MON/MORE GETTING/USING HALLUC PST 12 MOS
   HALUGTOVR ,MONTH+ SPENT GETTING OVR HALLUC EFFECTS PST 12 MO
   HALULIMIT ,SET LIMITS ON HALLUCINOGEN USE PAST 12 MONTHS
   HALUKPLMT ,ABLE TO KEEP LIMT OR USE MORE HALLUC PST 12 MOS
