   ECSTMOAGL ,HOW OLD WERE YOU THE LAST TIME USED ECSTASY/MOLLY,
   ECSTMOYLU ,YEAR OF LAST ECSTASY OR MOLLY USE - RECODE,
   ECSTMOMLU ,MONTH OF LAST ECSTASY OR MOLLY USE - RECODE,
   INHLAGLST ,HOW OLD WERE YOU THE LAST TIME USED INHALANTS,
   INHLYRLST ,YEAR OF LAST INHALANT USE - RECODE,
   INHLMOLST ,MONTH OF LAST INHALANT USE - RECODE,
   METHAGLST ,HOW OLD WERE YOU THE LAST TIME USED METH,
   METHYRLST ,YEAR OF LAST METHAMPHETAMINE USE - RECODE,
   METHMOLST ,MONTH OF LAST METH USE - RECODE,
   CIGYRBFR ,SMOKE ALL OR PART OF CIGARETTE IN YR BEFORE LAST,
   ALCYRBFR ,HAVE ALCOHOLIC BEVERAGE IN YEAR BEFORE LAST,
   COCYRBFR ,HAVE ANY FORM OF COCAINE IN YEAR BEFORE LAST,
   TXEVRRCVD ,EVER RECEIVED ALCOHOL OR DRUG TREATMENT,
   TXYRRECVD ,EVER RECEIVED ALCOHOL OR DRUG TRMT PAST 12 MOS,
   TXYRUSEADB ,"RCVD TREATMENT IN PAST 12 MOS FOR ALCOHOL, DRUGS, OR BOTH",
   TXYRHOSOV ,RCVD TXFILL1 TRMT IN HOSP/OVERNIGHT PST 12 MOS,
   TXYRHOSAD ,"HOSP/OVERNIGHT TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRRESOV ,RCVD TXFILL1 TRMT REHAB CENTR/OVERNIGHT PST 12 MO,
   TXYRRESAD ,"RES ALC/DRG REH TRMT FOR ALC, DRUGS, OR BOTH",
   TXYROUTPT ,RCVD TXFILL1 TRMT REHAB CENTR/OUTPT PST 12 MOS,
   TXYROUTAD ,"OUTPATIENT TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRMHCOP ,RCVD TXFILL1 TRMT MNT HEALTH CNTR/OUTPT PST 12 MO,
   TXYRMHCAD ,"MNT HEALTH CNTR TRMT FOR ALC, DRUGS, OR BOTH",
   TXYREMRGN ,RCVD TXFILL1 TRMT IN EMERGENCY ROOM PAST 12 MOS,
   TXYREMRAD ,"EMERGENCY ROOM TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRDRPRV ,"RCVD TXFILL1 TRMT IN PRIV DR.""S OFFICE PST 12 MOS",
   TXYRDRPAD ,"PRIV DR.""S OFFICE TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRPRISN ,RCVD TXFILL1 TRMT IN PRISON/JAIL PAST 12 MONTHS,
   TXYRPRIAD ,"PRISON/JAIL TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRSLFHP ,RCVD TXFILL1 TRMT IN SELF-HELP GROUP PAST 12 MOS,
   TXYRSLFAD ,"SELF-HELP GROUP TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRTELE ,RCVD ALC OR DRG TRMT OVER PHONE/EMAIL/VIDEO IN PST 12 MO,
   TXYROTHER ,RCVD TXFILL1 TRMT IN SOME OTHER PLACE PAST 12 MOS,
   TXYROTHSP2 ,OTHER PLACE RCVD TRMT PAST 12 MONTHS,
   TXYROTHAD ,"OTHER PLACE TRMT FOR ALC, DRUGS, OR BOTH",
   TXYRERDRG ,EVER VISIT EMER RM FOR TRMT OF ILL DRUG PST 12 MO,
   TXYRERNUM2 ,# TIMES EMER RM FOR TRMT OF ILL DRUGS PST 12 MOS,
   TXCURRENT ,CURRENTLY RECEIVING TRMT/COUNSELING FOR TXFILL1,
   NDTXYRADG ,NEED TRMT FOR USE OF ALCOHOL OR DRUG PAST 12 MOS,
   NDMORTXYR ,NEED ADDL TRMT FOR USE OF ALCOHOL/DRUG PST 12 MOS,
   NDMORTALC ,NEED ADDL TRMT FOR USE OF ALCOHOL PAST 12 MOS,
   NDMORTMRJ ,NEED ADDL TRMT FOR USE OF MJ/HASH PAST 12 MOS,
   NDMORTCOC ,NEED ADDL TRMT FOR USE OF COC/CRACK PAST 12 MOS,
   NDMORTHER ,NEED ADDL TRMT FOR USE OF HEROIN PAST 12 MOS,
   NDMORTHAL ,NEED ADDL TRMT FOR USE OF HALLUC PAST 12 MOS,
   NDMORTINH ,NEED ADDL TRMT FOR USE OF INHALANTS PAST 12 MOS,
   NDMORTMTH ,NEED ADDL TRMT FOR USE OF METHAMPHETAMINE PAST 12 MOS,
   NDMORTPNR ,NEED ADDL TRMT FOR USE OF PAIN REL PST 12 MOS,
   NDMORTTRQ ,NEED ADDL TRMT FOR USE OF TRAN PAST 12 MOS,
   NDMORTSTM ,NEED ADDL TRMT FOR USE OF STIMULANTS PST 12 MOS,
   NDMORTSED ,NEED ADDL TRMT FOR USE OF SEDATIVES PST 12 MOS,
   NDMORTOTH ,NEED ADDL TRMT FOR USE OF SOME OTH DRG PST 12 MOS,
   NDTXYRALC ,NEED TRMT FOR USE OF ALCOHOL PAST 12 MONTHS,
   NDTXYRMRJ ,NEED TRMT FOR USE OF MARIJUANA/HASHISH PAST 12 MOS,
   NDTXYRCOC ,NEED TRMT FOR USE OF COCAINE/CRACK PAST 12 MONTHS,
   NDTXYRHER ,NEED TRMT FOR USE OF HEROIN PAST 12 MONTHS,
   NDTXYRHAL ,NEED TRMT FOR USE OF HALLUCINOGENS PAST 12 MONTHS,
   NDTXYRINH ,NEED TRMT FOR USE OF INHALANTS PAST 12 MONTHS,
   NDTXYRMTH ,NEED TRMT FOR USE OF METHAMPHETAMINE PAST 12 MONTHS,
   NDTXYRPNR ,NEED TRMT FOR USE OF RX PAIN RELIEVERS PST 12 MOS,
   NDTXYRTRQ ,NEED TRMT FOR USE OF RX TRANQUILIZERS PST 12 MOS,
   NDTXYRSTM ,NEED TRMT FOR USE OF RX STIMULANTS PST 12 MOS,
   NDTXYRSED ,NEED TRMT FOR USE OF RX SEDATIVES PST 12 MOS,
   NDTXYROTH ,NEED TRMT FOR USE OF SOME OTHER DRUG PAST 12 MOS,
   NDTXYOTH1 ,OTHER DRUG NEEDED TRMT FOR PST 12 MOS - SPECIFY 1,
   NDTXYOTH2 ,OTHER DRUG NEEDED TRMT FOR PST 12 MOS - SPECIFY 2,
   NDTXYOTH3 ,OTHER DRUG NEEDED TRMT FOR PST 12 MOS - SPECIFY 3,
   NDTXYOTH4 ,OTHER DRUG NEEDED TRMT FOR PST 12 MOS - SPECIFY 4,
   NDTXYOTH5 ,OTHER DRUG NEEDED TRMT FOR PST 12 MOS - SPECIFY 5,
   NDTXEFFRT ,MAKE EFFORT FOR TRMT OF TXFILL2 PAST 12 MONTHS,
   NDTXNOCOV ,"NOT GET TRMT COULDN""T AFFORD - NO HLTH CARE COVER",
   NDTXNOTPY ,TREATMENT NOT COVERED ON HLTH CARE,
   NDTXTSPHR ,"NO TRANSPORTATION, TOO FAR AWAY, NOT CONVENIENT",
   NDTXWANTD ,TREATMENT NOT FOUND FOR TYPE WANTED,
   NDTXNSTOP ,NOT READY TO STOP USING [TXFILL2],
   NDTXPFULL ,NO OPENINGS IN THE PROGRAMS,
   NDTXDKWHR ,"DIDN""T KNOW WHERE TO GET TREATMENT",
   NDTXNBRNG ,TREATMENT MIGHT CAUSE NEIGHBRS TO HAVE NEG OPIN,
   NDTXJOBNG ,TREATMENT MIGHT HAVE NEG. EFFECT ON JOB,
   NDTXNONED ,"YOU DIDN""T THINK YOU NEEDED TREATMENT AT THE TIME",
   NDTXHANDL ,YOU THOUGHT YOU COULD HANDLE THE PROB W/O TREATMT,
   NDTXNOHLP ,"YOU DIDN""T THINK TREATMENT WOULD HELP",
   NDTXNTIME ,"YOU DIDN""T HAVE TIME (JOB, CHILDCARE, OR OTH COM)",
   NDTXFNDOU ,"DIDN""T WANT OTHERS TO FIND OUT YOU NEEDED TRMT",
   NDTXOTRSN ,SOME OTHER REASON OR REASONS,
   NDTXMIMPT ,MOST IMPORTANT OTHER REASON DIDNT GET TRTMT,
   NDMREFFRT ,MAKE EFFORT FOR ADDL TRMT FOR ALC/DRG PST 12 MOS,
   NDMRNOCOV ,"NOT GET ADDITIONAL TRMT COULDN""T AFFORD - NO HLTH CARE COVER",
   NDMRNOTPY ,ADDITIONAL TREATMENT NOT COVERED ON HLTH CARE,
   NDMRTSPHR ,"NO TRANSPORTATION, TOO FAR AWAY, NOT CONVENIENT FOR ADD TRMT",
   NDMRWANTD ,ADDITIONAL TREATMENT NOT FOUND FOR TYPE WANTED,
   NDMRNSTOP ,NOT READY TO STOP USING ALCOHOL OR DRUGS,
   NDMRPFULL ,NO OPENINGS IN THE PROGRAMS FOR ADDITIONAL TREATMENT,
   NDMRDKWHR ,"DIDN""T KNOW WHERE TO GET ADDITIONAL TREATMENT",
   NDMRNBRNG ,TREATMENT MIGHT CAUSE NEIGHBRS TO HAVE NEG. OPIN,
   NDMRJOBNG ,ADDITIONAL TREATMENT MIGHT HAVE NEG. EFFECT ON JOB,
   NDMRNONED ,"YOU DIDN""T THINK YOU NEEDED ADDITIONAL TREATMENT AT THE TIME",
   NDMRHANDL ,YOU THOUGHT YOU COULD HANDLE THE PROB W/O ADDITIONAL TREATMT,
   NDMRNOHLP ,"YOU DIDN""T THINK ADDITIONAL TREATMENT WOULD HELP",
   NDMRNTIME ,"DIDN""T HAVE TIME (JOB, CHILDCARE, OR OTH COM) FOR ADD TRMT",
   NDMRFNDOU ,"DIDN""T WANT OTHERS TO FIND OUT YOU NEEDED ADDITIONAL TRMT",
   NDMROTRSN ,SOME OTHER REASON OR REASONS FOR NOT RCVG ADD TRMT,
   NDMRMIMPT ,MOST IMPORTANT OTHR REASON DIDNT GET ADDL TRTMT,
   TXRCVDREC ,TIME SINCE LAST RCVD ALCOHOL OR DRUG TREATMENT,
   TXLTPYMNPLC2 ,MAIN PLACE RCV TRMT LAST TIME/CURRENTLY,
   TXYRUSEALC ,RECEIVED TREATMENT IN PAST 12 MOS FOR ALCOHOL,
   TXYRUSEMRJ ,RECEIVED TREATMENT IN PAST 12 MOS FOR MARIJUANA/HASHISH,
   TXYRUSECOC ,RECEIVED TREATMENT IN PAST 12 MOS FOR COCAINE/CRACK,
   TXYRUSEHER ,RECEIVED TREATMENT IN PAST 12 MOS FOR HEROIN,
   TXYRUSEHAL ,RECEIVED TREATMENT IN PAST 12 MOS FOR HALLUCINOGENS,
   TXYRUSEINH ,RECEIVED TREATMENT IN PAST 12 MOS FOR INHALANTS,
   TXYRUSEMTH ,RECEIVED TREATMENT IN PAST 12 MOS FOR METHAMPHETAMINE,
   TXYRUSEPNR ,RCVD TRMT IN PAST 12 MOS FOR PRESCRIPTION PAIN RELIEVERS,
   TXYRUSETRQ ,RCVD TRMT IN PAST 12 MOS FOR PRESCRIPTION TRANQUILIZERS,
   TXYRUSESTM ,RECEIVED TRMT IN PAST 12 MOS FOR PRESCRIPTION STIMULANTS,
   TXYRUSESED ,RECEIVED TRMT IN PAST 12 MOS FOR PRESCRIPTION SEDATIVE,
   TXYRUSEOTH ,TRMT IN PAST 12 MOS FOR SOME OTHER DRUG,
   TXYRUSEMAIN2 ,MAIN DRUG FOR LAST/CURRENT TREATMENT,
   TXLTYOCOM2 ,OUTCOME OF LAST/CURRENT TREATMENT,
   TXLTYDAYS2 ,RC - # DAYS IN ALC/DRG TMT SO FAR/LAST TIME - RECODE,
   TXLTPYHINS ,HEALTH INSURANCE PAY FOR LAST/CURRENT TRMT,
   TXLTPYMCRE ,MEDICARE PAY FOR LAST/CURRENT TRMT,
   TXLTPYMCAD ,MEDICAID PAY FOR LAST/CURRENT TRMT,
   TXLTPYPUBL ,PUBLIC ASSISTANCE PAY FOR LAST/CURRENT TRMT,
   TXLTPYSVNG ,OWN SAVINGS PAY FOR LAST/CURRENT TRMT,
   TXLTPYOTHR2 ,SOME OTHER SOURCE PAY FOR LAST/CURRENT TRMT,
   TXLTPYEMPL ,EMPLOYER PAY FOR LAST/CURRENT TRMT,
   TXLTPYFREE ,LAST/CURRENT TREATMENT WAS/IS FREE,
   TXYRONDTX ,WAS DETOX THE ONLY TRMT RCVD PAST 12 MONTHS,
   TXYALONAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR ALC USE,
   TXYALODRG ,EVER RCVD TRMT FOR DRUGS (ONLY PAST YR ALC TRMT),
   TXYALODAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR DRUG USE,
   TXYDRONAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR DRUG USE,
   TXYDROALC ,EVER RCVD TMT FOR ALCOHOL (ONLY PAST YR DRUG TMT),
   TXYDROAAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR ALC USE,
   TXYALDAAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR ALC USE,
   TXYALDDAG ,AGE WHEN FIRST RCVD TRMT/CNSLG FOR DRUG USE,
   TXFGALAGE ,CONSISTENCY OF ALC TX AGE WITH ALC AFU,
   TXFGDGAGE ,CONSISTENCY OF FIRST DRUG TX AGE WITH DRUG AFUS,
   TXFGADAGE ,CONSISTENCY OF FIRST TX AGE WITH ALC/DRUG AFUS,
   TXSHGWENT ,WENT TO SELF-HELP GRP/12-STEP PGMS PAST 12 MOS,
   TXSHGALDB ,WENT TO SELF-HELP GRP FOR ALC ONLY/DRUG ONLY/BOTH,
   TXSHGFLAG ,CONSISTENCY FLAG BETWEEN TXSHGWENT AND TXYRSLFHP,
   TXEVRRCVD2 ,RC-RCVD TRT ANY LOC FOR ILL DRG OR ALC USE IN LIFETIME,
   TXYRALC ,RC-RCVD TRT ANY LOC FOR ALC USE - PST YR,
   TXYRILL ,RC-RCVD TRT ANY LOC FOR ILL DRG USE - PST YR,
   TXYRALNIL ,RC-RCVD TRT ANY LOC FOR ALC BUT NOT ILL DRG - PST YR,
   TXYRILNAL ,RC-RCVD TRT ANY LOC FOR ILL DRG BUT NOT ALC - PST YR,
   TXYRRECVD2 ,RC-RCVD TRT ANY LOC FOR ILL DRG OR ALC - PST YR,
   TXYRILANAL ,RC-RCVD TRT ANY LOC FOR ILL DRG AND ALC - PST YR,
   TXYRUSEMRJ2 ,RC-RCVD TREATMENT FOR MARIJUANA IN PAST YEAR,
   TXYRUSECOC2 ,RC-RCVD TREATMENT FOR COCAINE IN PAST YEAR,
   TXYRUSEHER2 ,RC-RCVD TREATMENT FOR HEROIN IN PAST YEAR,
   TXYRUSEHAL2 ,RC-RCVD TREATMENT FOR HALLUCINOGENS IN PAST YEAR,
   TXYRUSEINH2 ,RC-RCVD TREATMENT FOR INHALANTS IN PAST YEAR,
   TXYRUSEMTH2 ,RC-RCVD TREATMENT FOR METHAMPHETAMINE IN PAST YEAR,
   TXYRUSEPNR2 ,RC-RCVD TREATMENT FOR PAIN RELIEVERS IN PAST YEAR,
   TXYRUSETRQ2 ,RC-RCVD TREATMENT FOR TRANQUILIZERS IN PAST YEAR,
   TXYRUSESTM2 ,RC-RCVD TREATMENT FOR STIMULANTS IN PAST YEAR,
   TXYRUSESED2 ,RC-RCVD TREATMENT FOR SEDATIVES IN PAST YEAR,
   TXYRUSEPSY ,RC-RCVD TREATMENT FOR PSYCHOTHERAPEUTICS IN PY,
   TXYRUSETRSD ,RC-RCVD TREATMENT FOR TRQ OR SED IN PAST YEAR,
   TXYRUSEOPI ,RC-RCVD TREATMENT FOR OPIOIDS IN PAST YEAR,
   TXYRUSECNS ,RC-RCVD TREATMENT FOR CNS STIM IN PAST YEAR,
   TXLTPYHINS2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY INSURANCE,
   TXLTPYMCRE2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY MEDICARE,
   TXLTPYMCAD2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY MEDICAID,
   TXLTPYPUBL2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY PUBLIC ASST,
   TXLTPYSVNG2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY OWN SAVINGS,
   TXLTPYEMPL2 ,RC-LAST/CURR ILL DRG/ALC TRT PAID FOR BY EMPLOYER,
   TXYRSPALC ,RC-RCVD TRT AT SPEC FAC FOR ALC - PST YR,
   TXYRSPILL ,RC-RCVD TRT AT SPEC FAC FOR ILL DRG - PST YR,
   TXYSPALNIL ,RC-RCVD TRT AT SPEC FAC FOR ALC NOT ILL DRG - PST YR,
   TXYSPILNAL ,RC-RCVD TRT AT SPEC FAC FOR ILL DRG NOT ALC - PST YR,
   TXYRSPILAL ,RC-RCVD TRT AT SPEC FAC FOR ILL DRG OR ALC - PST YR,
   TXYSILANAL ,RC-RCVD TRT AT SPEC FAC FOR ILL DRG AND ALC - PST YR,
   TXLTPYCURRSP ,RC-LAST/CURRENT TRT AT SPECIALTY FACILITY - PST YR,
   TXYRHOSAL ,RC-RCVD ALC TRT AT A HOSPITAL AS INP - PST YR,
   TXYRRESAL ,RC-RCVD ALC TRT AT AN INP REHAB FAC - PST YR,
   TXYROUTAL ,RC-RCVD ALC TRT AT AN OUTP REHAB FAC - PST YR,
   TXYRMHCAL ,RC-RCVD ALC TRT AT A MNTL HLTH CNTR - PST YR,
   TXYREMRAL ,RC-RCVD ALC TRT AT AN EMERGENCY ROOM - PST YR,
   TXYRDRPAL ,"RC-RCVD ALC TRT AT A DOCTOR""S OFFICE - PST YR",
   TXYRPRIAL ,RC-RCVD ALC TRT AT A PRISON/JAIL - PST YR,
   TXYRSLFAL ,RC-RCVD ALC TRT AT A SELF-HELP GROUP - PST YR,
   TXYRTELEAL ,RV-RCVD VIRTUAL TREATMENT FOR ALCOHOL USE - PAST YEAR,
   TXYRHOSIL ,RC-RCVD ILL DRUG TRT AT A HOSPITAL AS INP - PST YR,
   TXYRRESIL ,RC-RCVD ILL DRUG TRT AT AN INP REHAB FAC - PST YR,
   TXYROUTIL ,RC-RCVD ILL DRUG TRT AT AN OUTP REHAB FAC - PST YR,
   TXYRMHCIL ,RC-RCVD ILL DRUG TRT AT A MNTL HLTH CNTR - PST YR,
   TXYREMRIL ,RC-RCVD ILL DRUG TRT AT AN EMERGENCY ROOM - PST YR,
   TXYRDRPIL ,"RC-RCVD ILL DRUG TRT AT A DOCTOR""S OFFICE - PST YR",
   TXYRPRIIL ,RC-RCVD ILL DRUG TRT AT A PRISON/JAIL - PST YR,
   TXYRSLFIL ,RC-RCVD ILL DRUG TRT AT A SELF-HELP GROUP - PST YR,
   TXYRTELEIL ,RV-RCVD VIRTUAL TREATMENT FOR ILL DRUG USE - PAST YEAR,
   TXYRHOSOV2 ,RC-RCVD ILL DRG/ALC TRT AT A HOSPITAL AS INP - PST YR,
   TXYRRESOV2 ,RC-RCVD ILL DRG/ALC TRT AT AN INP REHAB FAC - PST YR,
   TXYROUTPT2 ,RC-RCVD ILL DRG/ALC TRT AT AN OUTP REHAB FAC - PST YR,
   TXYRMHCOP2 ,RC-RCVD ILL DRG/ALC TRT AT A MNTL HLTH CNTR - PST YR,
   TXYREMRGN2 ,RC-RCVD ILL DRG/ALC TRT AT AN EMERGENCY ROOM - PST YR,
   TXYRDRPRV2 ,"RC-RCVD ILL DRG/ALC TRT AT A DOCTOR""S OFFICE - PST YR",
   TXYRPRISN2 ,RC-RCVD ILL DRG/ALC TRT AT A PRISON/JAIL - PST YR,
   TXYRSLFHP2 ,RC-RCVD ILL DRG/ALC TRT AT A SELF-HELP GROUP - PST YR,
   TXYRTELE2 ,RC-RCVD VIRTUAL TREATMENT FOR ILL DRG OR ALC - PAST YEAR,
   TXND5YRALC ,RC-NEED TREATMENT FOR ALCOHOL USE - PAST YEAR - DSM-5,
   TXND5ILLMIS ,RC-NEED TRT FOR ILL DRUG USE - PAST YEAR - DSM-5 - MIS,
   TXND5ILALMIS ,RC-NEED TRT FOR SUBSTANCE USE - PAST YEAR-DSM-5 - MIS,
   NDFLTXALC ,RC-FELT NEED FOR TRT FOR ALCOHOL USE - PST YR,
   NDFLTXILL ,RC-FELT NEED FOR TRT FOR ILLICIT DRUG USE - PST YR,
   NDFLTXILAL ,RC-FELT NEED FOR TRT FOR ILL DRG OR ALC USE - PST YR,
   NDTXEFTALC ,RC-FELT NEED/MADE EFFORT FOR TRT FOR ALCOHOL USE - PST YR,
   NDTXEFTILL ,RC-FELT NEED/MADE EFFORT FOR TRT FOR ILL DRG USE - PST YR,
   NDTXEFILAL ,RC-FLT NEED/MADE EFFORT FOR TRT FOR ILL DRG/ALC USE - PST YR,
   NOSPT5YRAL ,"RC-NEED TRT FOR ALC USE, NOT RCVD TRT SPEC FAC-PST YR-DSM-5",
   TXNR5ILLMIS ,"RC-NEED TRT ILL DRG USE, NOT RCVD TRT SPC FAC-PY-DSM-5 - MIS",
   TXNR5ILALMIS ,"RC-NEED TRT FOR SUB USE, NOT RCVD TRT SPC FAC-PY-DSM-5 -MIS",
   NDTRNNOCOV ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C COULDNT AFFORD/NO INSUR,
   NDTRNNOTPY ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C INS DIDNT COVR TRT/COST,
   NDTRNTSPHR ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C NO TRANSPORTATION,
   NDTRNWANTD ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C TRT WNTD NOT OFERD,
   NDTRNNSTOP ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C NOT READY TO STOP USE,
   NDTRNPFULL ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C NO OPENINGS IN PROGRAM,
   NDTRNDKWHR ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C DIDNT KNOW WHERE TO GO,
   NDTRNNBRNG ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C NBR HAVE NEG OPIN,
   NDTRNJOBNG ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C HAVE NEG EFFECT ON JOB,
   NDTRNNONED ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C DIDNT FEEL NEED FOR TRT,
   NDTRNHANDL ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C COULD HANDL PRB W/O TRT,
   NDTRNNOHLP ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C DIDNT THINK WOULD HELP,
   NDTRNNTIME ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C DIDNT HAVE TIME,
   NDTRNFNDOU ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C NOT WANT OTHRS FIND OUT,
   NDTRNMIMPT ,RC-FLT ND NO TRT/ADDL TRT PST YR B/C SOME OTHER REASON,
   PREGNANT ,ARE YOU PREGNANT,
   HTANSWER ,PREFERRED WAY TO REPORT HEIGHT,
   HTINCHE2 ,HEIGHT IN INCHES WITHOUT SHOES - RECODE,
   WTANSWER ,PREFERRED WAY TO REPORT WEIGHT,
   WTPOUND2 ,WEIGHT IN POUNDS - RECODE,
   NMERTMT2 ,# OF TIMES BEEN TREATED IN EMER ROOM PAST 12 MOS,
   INHOSPYR ,STAYED OVERNIGHT AS INPNT IN HOSP PAST 12 MOS,
   NMNGTHS2 ,# NIGHTS STAYED IN HOSPITAL OVERNIGHT OR LONGER,
   NMVSOPT2 ,# OUTPATIENT VISITS PAST 12 MOS - RECODE,
   NMVSOEST ,# TIMES VISITED DR ABOUT OWN HEALTH PST YR,
   TELEAPTYR ,TALK TO DOC ABOUT HEALTH OVER PHONE/EMAIL/VIDEO PST 12 MOS,
   HPUSETOB ,HEALTH PROF ASKED PST 12 MOS: TOBACCO USE,
   HPUSEALC ,HEALTH PROF ASKED PST 12 MOS: ALCOHOL USE,
   HPUSEDRG ,HEALTH PROF ASKED PST 12 MOS: DRUG USE,
   HPQTTOB ,HEALTH PROF ADVISED YOU TO QUIT TOBACCO USE,
   HPALCAMT ,DOCTOR ASKED HOW MUCH YOU DRINK,
   HPALCFRQ ,DOCTOR ASKED HOW OFTEN YOU DRINK,
   HPALCPRB ,DOCTOR ASKED IF ANY DRINKING PROBS,
   HPALCCUT ,DOCTOR ADVISED YOU TO CUT DOWN ON DRINKING,
   HPALCTX ,DOCTOR OFFERED INFO ABOUT ALCOHOL TREATMT,
   HPALCNOT ,DOCTOR DIDNT DISCUSS MY ALCOHOL USE WITH ME,
   HPDRGTALK ,HEALTH PROF DISCUSSED MY DRUG USE WITH ME,
   STDANYYR ,HAD SEXUALLY TRANSMITTED DISEASE PST 12 MOS,
   HRTCONDEV ,EVER TOLD HAD HEART CONDITION,
   DIABETEVR ,EVER TOLD HAD DIABETES/SUGAR DIABETES,
   COPDEVER ,EVER TOLD HAD CHRONIC BRONCHITIS OR COPD,
   CIRROSEVR ,EVER TOLD HAD CIRRHOSIS OF THE LIVER,
   HEPBCEVER ,EVER TOLD HAD HEPATITIS B OR C,
   KIDNYDSEV ,EVER TOLD HAD KIDNEY DISEASE,
   ASTHMAEVR ,EVER TOLD HAD ASTHMA,
   HIVAIDSEV ,EVER TOLD HAD HIV OR AIDS,
   CANCEREVR ,EVER TOLD HAD CANCER,
   HIGHBPEVR ,EVER TOLD HAD HIGH BLOOD PRESSURE,
   NONABOVEV ,NEVER HAD ANY OF THESE CONDITIONS,
   CABLADDER ,TYPE OF CANCER: BLADDER,
   CABLOLEULYM ,TYPE OF CANCER: BLOOD/LEUKEMIA/LYMPHOMA,
   CAOTHER2 ,TYPE OF CANCER: OTHER,
   CABREAST ,TYPE OF CANCER: BREAST,
   CACERVIX ,TYPE OF CANCER: CERVIX (FEMALES ONLY),
   CACOLNRECT ,TYPE OF CANCER: COLON/RECTUM,
   CAESOPSTOM ,TYPE OF CANCER: ESOPHAGUS/STOMACH,
   CAGALLIVPAN ,TYPE OF CANCER: GALLBLADDER/LIVER/PANCREAS,
   CAKIDNEY ,TYPE OF CANCER: KIDNEY,
   CALARYLUNG ,TYPE OF CANCER: LARYNX/WINDPIPE/LUNG,
   CAMELANOM ,TYPE OF CANCER: MELANOMA,
   CAMOUTTHRO ,TYPE OF CANCER: MOUTH/TONGUE/LIP/THROAT/PHARYNX,
   CAOVARY ,TYPE OF CANCER: OVARY (FEMALES ONLY),
   CAPROSTEST ,TYPE OF CANCER: PROSTATE/TESTIS (MALES ONLY),
   CASKINOTH ,TYPE OF CANCER: SKIN (NOT MELANOMA),
   CASKINDK ,"TYPE OF CANCER: SKIN DON""T KNOW WHICH KIND",
   CATHYROID ,TYPE OF CANCER: THYROID,
   CAUTERUS ,TYPE OF CANCER: UTERUS (FEMALES ONLY),
   CANCERYR ,HAD ANY CANCER PAST 12 MONTHS,
   HRTCONDAG ,AGE HEART CONDITION 1ST DIAGNOSED,
   HRTCONDYR ,HAD HEART CONDITION PAST 12 MONTHS,
   DIABETEAG ,AGE DIABETES 1ST DIAGNOSED,
   COPDAGE ,AGE COPD 1ST DIAGNOSED,
   CIRROSAGE ,AGE CIRRHOSIS 1ST DIAGNOSED,
   HEPBCAGE ,AGE HEPATITIS 1ST DIAGNOSED,
   KIDNYDSAG ,AGE KIDNEY DISEASE 1ST DIAGNOSED,
   ASTHMAAGE ,AGE ASTHMA 1ST DIAGNOSED,
   ASTHMANOW ,STILL HAVE ASTHMA,
   HIVAIDSAG ,AGE 1ST FOUND OUT HAD HIV/AIDS,
   HIGHBPMED ,TAKING MEDS FOR HIGH BLOOD PRESSURE,
   HIGHBPAGE ,AGE WHEN HIGH BLOOD PRESSURE 1ST DIAGNOSED,
   PREG ,RC-PREGNANT FEMALES AGED 12-44,
   PREG2 ,RC-PREGNANCY STATUS OF FEMALES AGED 12-44,
   TRIMEST ,RC-CURRENT TRIMESTER OF PREGNANCY-FEMALES AGED 12-44,
   BMI2 ,RC-BODY MASS INDEX (BMI),
   TELEAPTYR2 ,RC-TALK TO DOC ABOUT VIRTUAL SERVICE TREATMENT-PAST YEAR,
   AUINPYR ,STAY OVNT IN HOSP FOR MH TRMT PST 12 MOS,
